Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151839,0.025881,0.0962631,0.378454,0.609603,0.7569,1.46685,3.14128,3.38731,5.06419,7.36125,12.1993,21.8062,41.7318,59.6224,72.0674,73.2781,75.0895,76.9892,85.3093,88.9311,94.5556,101.202,107.9,108.462,142.39,
Iraq,IRQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802185,0.311958,2.18136,5.69417,34.0474,50.2351,61.7528,69.4328,78.2208,83.0553,83.9009,97.8676,95.8969,94.3404,91.3587,88.9833,94.883,94.883,
Iceland,ISL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1.08132,2.02707,2.61015,3.12702,3.92483,5.00303,5.86236,6.62806,8.23911,11.5395,17.3256,23.9699,37.8792,62.1204,76.6295,87.7076,91.2764,97.1238,99.6441,95.9756,100.735,106.853,108.385,107.484,106.477,106.372,108.126,108.887,112.615,116.253,120.893,122.808,126.137,121.949,
Israel,ISR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342599,0.501166,0.759633,1.30815,2.61332,8.45048,19.3129,30.0445,37.6715,49.4426,73.9999,90.7592,102.118,105.415,112.905,118.8,125.793,130.01,127.933,125.479,124.019,122.878,121.143,122.821,120.954,132.481,130.349,127.853,127.662,126.77,
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0.0112669,0.0158711,0.0290031,0.0589444,0.115854,0.466272,0.994953,1.37019,2.11053,3.91516,6.86146,11.2538,20.6277,36.1086,53.4739,74.5182,90.1026,94.7842,98.6197,108.286,122.681,137.367,152.858,153.323,152.325,157.886,161.172,162.307,160.991,148.842,144.756,141.694,138.234,137.467,133.081,
Jamaica,JAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100314,0.309949,0.612618,1.04048,1.7815,2.13551,2.55407,3.01372,5.48446,13.8227,22.3511,46.2327,58.1804,67.4327,72.3161,82.5822,96.9693,97.8952,105.731,113.22,104.227,95.5247,99.5622,104.534,108.516,112.425,105.833,101.027,102.564,
Jordan,JOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403546,0.0388779,0.0367552,0.0346538,0.0327864,0.258017,0.509481,0.928877,1.66726,2.35339,7.59296,16.5914,22.9355,24.3891,29.1046,54.4207,72.4872,76.2818,81.043,87.25,91.1652,97.6473,111.054,121.071,124.371,148.9,102.765,99.1564,87.6215,77.0046,
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.0111806,0.0165578,0.0225845,0.0333297,0.0507042,0.0776522,0.122507,0.196536,0.394619,0.697222,1.10311,1.36641,1.6955,3.43615,9.26846,21.2458,30.1466,37.2157,44.6457,52.37,58.5834,63.4267,67.6684,71.3502,75.1866,77.7323,83.5362,85.8847,90.4634,95.9117,103.317,109.894,115.254,123.163,125.452,130.595,135.519,139.201,139.201,
Kazakhstan,KAZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249653,0.0290416,0.0626794,0.0727119,0.195521,0.329548,1.32215,3.90337,6.85755,8.81276,16.0459,35.0456,50.0007,78.4779,94.0011,106.359,119.384,153.061,180.493,178.343,165.268,149.723,143.205,147.64,141.968,138.582,
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434335,0.00444594,0.0073839,0.0082072,0.00988476,0.0230048,0.0355565,0.0763921,0.398579,1.82656,3.51722,4.5872,7.14505,12.5924,19.4967,29.3222,40.972,47.344,59.4064,65.0345,69.3039,69.9253,72.0184,78.7746,79.4719,85.2532,96.3202,103.769,
Kyrgyz Republic,KGZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282027,0.0529507,0.1829,0.544044,1.06349,2.75812,5.22673,10.6722,24.6226,41.8242,64.5867,84.1118,97.2924,113.759,120.924,117.556,129.411,127.191,125.339,119.067,122.57,134.395,
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482412,0.0992353,0.132318,0.210308,0.296993,0.528813,0.749736,1.074,1.8013,3.00687,3.87665,6.59321,8.00099,12.7741,18.884,30.5175,44.4741,56.9497,94.6056,129.259,134.86,133.896,134.334,126.317,116.013,119.492,129.916,
Kiribati,KIR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269753,0.241045,0.355467,0.46011,0.566978,0.592109,0.679566,0.704035,0.741973,0.776985,1.01255,9.81571,10.2937,13.1655,16.9221,18.5374,27.4246,36.9602,46.2124,40.4028,46.6132,46.4755,
St. Kitts and Nevis,KNA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706298,0.478368,1.01802,1.60499,2.72269,4.70863,11.0705,48.0916,62.6025,108.842,107.734,134.999,154.612,155.353,163.212,155.722,152.344,152.987,128.018,142.587,148.345,147.714,147.714,147.714,
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0171816,0.0246003,0.0483597,0.0934735,0.186412,0.382974,0.620155,1.06413,2.14247,3.62376,6.95283,14.8904,30.0695,49.8601,56.5995,60.8843,67.3808,69.6045,75.4454,78.7299,82.2356,90.485,92.7302,97.1564,102.466,105.465,107.119,108.611,113.204,115.961,120.226,124.585,129.673,134.489,
Kuwait,KWT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.447523,0.737528,0.860011,1.07513,0.989575,2.11688,2.66676,3.62805,5.13437,7.32355,9.28557,12.2789,13.6529,15.3717,23.2749,41.7405,57.417,65.6913,80.6441,60.8794,49.694,56.9642,56.4724,92.8171,132.998,155.747,152.291,181.773,205.91,199.832,193.571,176.002,178.591,174.159,
Latin America & Caribbean (excluding high income),LAC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000821214628463,0.003536058689036,0.021387622441044,0.052830998882666,0.119135736740435,0.214177496798244,0.435168158685987,0.742581441949254,1.27056566195521,2.50543798315192,4.05166123032367,7.48478722963896,11.7472101305799,15.2941812896578,18.1399650609891,22.4363211205868,30.8226503973437,42.3787161014048,53.3660604505712,66.1395744466123,79.1403762635716,87.0224926360296,95.7227901899796,104.393255436152,109.034928664256,115.027542927863,114.427620654219,110.490476718304,108.917888750762,105.020282700694,102.11911305581,101.652504183053,
Lao PDR,LAO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644394,0.0073594,0.0131972,0.031755,0.0765472,0.0973207,0.125432,0.230701,0.238199,0.54616,1.00414,2.01331,3.60621,11.4319,17.2691,24.8683,33.4424,52.6076,64.0629,86.3457,66.7233,70.5152,69.5596,55.2896,57.8235,53.3841,51.8634,60.844,
Lebanon,LBN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40099,5.48375,10.2202,13.6807,16.73,19.335,19.2121,18.5334,18.1265,19.3559,21.1451,23.2456,26.4298,29.9492,49.6635,57.816,66.4481,67.8121,65.6983,70.0726,71.2977,63.7007,64.5086,64.4981,61.8165,
Liberia,LBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526601,0.0677065,0.165304,1.53556,3.00958,4.97185,8.4104,16.2627,23.6879,28.9031,40.3794,50.2966,57.5458,60.0418,73.9822,81.6595,67.9561,56.569,56.569,56.569,
Libya,LBY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195389,0.384854,0.568621,0.746562,0.918569,1.26557,2.25957,8.75633,34.491,66.7173,75.3165,121.793,155.431,175.873,160.066,152.52,161.942,133.559,151.864,117.989,91.4793,91.4793,91.4793,
St. Lucia,LCA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361173,0.680874,0.940645,1.06021,1.24166,1.48392,1.59511,1.70693,8.97975,61.6707,62.4166,64.6542,63.8526,87.6884,102.961,110.171,113.859,123.348,122.278,119.463,105.639,104.809,98.1247,97.6458,101.68,101.68,
Latin America & Caribbean,LCN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.000938492862038,0.002820196655659,0.007142412284141,0.028407854398973,0.066170774267011,0.141416482021023,0.243735478405868,0.476392806651563,0.815191257297784,1.35820377938976,2.56319819782499,4.20424155334868,7.81940884112425,12.2476652022785,16.0465672484601,18.9810012056957,23.2929121631216,31.8267198065737,43.287674563147,54.4564457542059,67.1365853594479,79.9001348210559,88.1552869880371,97.1557052347196,105.811929357468,110.382195226295,116.01926612902,115.576907536258,111.504133301256,109.893702137841,106.114451457127,103.663479368983,103.159740248723,
Least developed countries: UN classification,LDC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429001306588,0.002441047101825,0.004761406633477,0.009082225636388,0.015958856670876,0.029738567476354,0.065138992475204,0.119901956275669,0.267122659277821,0.534495573569834,1.00274365444736,1.6870550666252,2.828278429049,4.97103584862667,8.99248283389835,15.0791625812723,21.6409425726208,26.4681412646077,33.4674274629855,42.203163474849,48.55953292048,55.7831488767106,63.0017892751081,67.5324825471774,67.5821297516213,68.3980420334725,70.775275617389,72.6665705970039,
Low income,LIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005455160736,0.001818480135469,0.003077653869154,0.00660795806456,0.009900677530513,0.016436593789641,0.04075843791534,0.074943236353389,0.188832489259572,0.463563399374315,0.867609813697406,1.74231562212494,2.98188809868408,4.34982172937511,7.58249833181724,12.3000347189876,18.349683113297,22.8858516311963,28.532101687812,35.5559836814297,40.7344160332109,47.3157164791368,52.9865796697419,56.0898995815654,54.3087047350078,54.3048115832733,54.6197157483058,55.7380743271221,
Liechtenstein,LIE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,23.2119,27.465,30.135,32.7849,33.6551,73.1529,74.016,79.2297,82.2276,90.9021,95.853,97.9651,98.6275,101.865,98.5389,104.042,109.212,109.287,117.632,122.757,124.648,127.06,
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582947,0.0102648,0.0149068,0.0819367,0.161276,0.281293,0.386715,0.621995,0.938356,1.37519,2.29104,3.53041,4.88605,7.24823,11.4053,17.2002,27.4802,40.2352,55.4567,81.0267,85.6753,89.8078,94.1568,98.3163,106.419,114.308,122.72,133.468,115.061,115.061,
Lower middle income,LMC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.000176704718875,0.00020920716931,0.000287316351277,0.000528647417758,0.003169590315935,0.004959970843678,0.009682778041765,0.016472103780053,0.042204409587822,0.088923757792916,0.160637701351829,0.232444532021025,0.425015697830897,0.950896788805952,1.78263463121582,2.73298550288828,4.61262927745394,7.41688954588663,12.2932066761747,20.5078624178038,29.469782367801,40.1163903813357,51.5215388110232,64.3669311026413,73.8845861146112,75.7670833828521,78.1481440472834,82.6316739227938,84.8998613433823,89.9564439542582,91.2180837231285,93.2524503719252,94.7771786463306,
Low & middle income,LMY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,4.62666954281285E-05,5.25370118236125E-05,0.000419174112003,0.00095122877756,0.001792896869615,0.003360275197705,0.007556816894846,0.015209374767398,0.030465979077788,0.060015564922772,0.126055398519151,0.248806279631106,0.438200319228711,0.79219681765273,1.26982451150642,2.2701643770788,4.11194118191064,6.43983387679938,8.99730011167147,12.2703767074442,17.0147631077142,23.3419565689879,31.1265012881874,40.0065324362165,50.059662602142,59.2496462785078,69.350820718568,77.7092832913992,82.3401515160722,87.4625266862679,90.9756964954345,92.325590665942,96.0424167238618,98.5050617861808,99.8700871603153,102.830294575371,
Lesotho,LSO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652435,0.177842,0.492161,0.594139,1.06257,2.79996,6.79629,6.24025,9.7816,12.5136,17.9861,24.2815,29.8529,33.2139,49.4817,61.5012,76.666,88.2558,104.666,103.94,110.019,113.831,113.831,113.831,
Late-demographic dividend,LTE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0.000140776361278,0.000212182939341,0.000289401764613,0.000477503653976,0.002037552812701,0.003671164142296,0.005660659969867,0.009666105714342,0.016506958413675,0.028193701466178,0.052329855828578,0.107993627525758,0.222950443127388,0.45976714228934,0.797461963291619,1.41096134004793,2.30241795198647,4.06313380997756,7.30117312168141,11.7073571757586,16.5960537803253,22.0803907068702,29.5651089507362,37.6354427837565,45.3711929136143,54.8419176004352,64.9196289140774,74.041706637351,82.612512660051,90.2728491563305,97.9282015319224,104.775904137013,108.56702310632,107.0578497511,109.89338382159,112.899151645852,120.350459129964,124.225968075977,
Lithuania,LTU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723949,0.033836,0.123645,0.407957,1.41444,4.61847,7.52755,9.40728,14.9636,29.3065,47.7701,61.5695,90.2408,130.176,142.832,150.724,156.329,156.649,156.571,160.148,164.084,151.747,143.618,142.709,145.513,153.276,164.279,168.821,
Luxembourg,LUX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0.0109026,0.0792045,0.101057,0.144874,0.176063,0.215825,0.294809,0.286157,1.28071,3.20426,6.57554,10.8696,16.0029,30.6458,48.5065,69.5418,92.9273,106.597,120.495,104.024,111.392,153.132,144.131,145.652,145.007,143.142,147.307,143.412,145.306,144.703,142.358,131.892,134.142,132.165,135.758,
Latvia,LVA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391947,0.147135,0.328822,0.598091,1.14974,3.1427,6.8898,11.3926,16.8307,27.8474,39.3219,52.8894,67.4316,83.1087,98.1407,100.861,105.865,107.405,108.837,110.288,127.156,125.088,117.949,129.651,134.241,126.294,107.349,108.657,
"Macao SAR, China",MAC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407473,0.6492,1.37066,2.90165,4.08834,5.67631,9.30734,11.3856,13.1667,20.0466,28.228,32.9729,44.407,61.5252,79.1088,91.6991,110.334,128.868,157.444,181.003,197.071,208.514,245.664,286.054,298.29,314.542,314.922,321.452,328.79,345.325,345.325,
St. Martin (French part),MAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.000255894,0.000439265,0.00287408,0.00364406,0.00593815,0.012512,0.0257119,0.0518874,0.109323,0.156817,0.268323,0.414953,1.29737,8.13373,16.3829,21.0447,24.7117,31.0039,40.6914,51.9555,64.2713,72.3462,79.2718,98.8835,111.507,117.371,125.828,129.019,124.279,118.185,123.425,124.172,127.953,
Monaco,MCO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81477,8.40808,9.78317,17.4222,23.0179,36.3608,41.0752,43.3229,44.0468,45.3393,45.4891,47.0149,50.7963,53.5449,59.0876,63.0879,65.2927,65.7475,88.2439,91.045,96.1058,90.2283,90.1957,87.4626,85.8981,84.507,86.7031,
Moldova,MDA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322536,0.0213149,0.0513243,0.164519,0.425952,3.30743,5.37366,8.09493,11.4045,18.8821,26.2016,32.756,45.5876,58.9224,52.1391,62.4215,78.8706,87.9404,90.729,91.769,91.2162,93.1747,90.2279,88.014,89.3794,
Madagascar,MDG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229594,0.00964721,0.0165436,0.0285757,0.0863271,0.23394,0.40017,0.907082,0.972317,1.64167,1.87546,2.78277,5.53958,11.4113,24.1805,30.5497,36.4592,39.9227,39.2837,36.8496,41.1782,44.127,32.1288,34.1428,40.5703,40.5703,
Maldives,MDV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771656,0.488929,0.598238,1.06973,2.73373,6.59923,14.2424,21.9589,36.3825,63.7093,82.7676,93.5465,126.838,129.534,135.167,139.41,141.111,150.426,153.056,162.622,170.79,181.329,166.364,155.954,
Middle East & North Africa,MEA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0.001279174964676,0.00189536916621,0.002543232744271,0.003983405851922,0.010053090832603,0.015914458202083,0.018043806105417,0.026132544820754,0.040867369114611,0.059500879108531,0.071780146286574,0.098340051494932,0.147748283392105,0.340493895801441,0.698485166210753,1.18937532890161,1.67144721588286,2.4241303018143,4.56532586176435,7.53583440288925,10.2648318609167,13.31366316816,18.4285408913207,28.3541209455027,40.5900970447389,56.1639472746369,68.04435989052,81.7729995852828,91.7788054750224,98.325478856891,103.322259889259,108.765615207614,109.267316860088,109.588439870668,108.520627754343,107.544529532423,106.723696668231,111.750028045544,
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185669,0.0103194,0.0761539,0.188157,0.359054,0.43569,0.631404,0.751133,1.09708,1.83997,3.48699,7.93112,14.2345,21.6929,25.4987,29.1981,36.7901,44.4589,51.5018,60.9684,67.9541,73.9736,80.0956,81.7519,85.8904,89.8342,87.1989,88.3718,90.5924,91.6267,93.0078,95.1333,
Marshall Islands,MHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557602,0.523218,0.7223,0.923687,0.685122,0.878567,0.880736,0.950955,1.05404,1.11868,1.18217,1.1944,1.1944,1.1944,1.1944,1.1944,1.1944,,,,27.1079,26.9851,26.9851,27.5586,27.5586,27.5586,
Middle income,MIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,4.96667804867368E-05,5.64152983808677E-05,0.000450265521924,0.001022147356618,0.001927367550535,0.003614176803722,0.008132654897445,0.016381226847674,0.032800655046032,0.064618939077901,0.135917854511205,0.268492118351317,0.473470784997703,0.856889976143681,1.37362447593632,2.45801920977694,4.45239109623248,6.9661953833431,9.72444430519252,13.2268870938106,18.3077081066939,25.1196361190138,33.3661517623877,42.6851363041526,53.1746358072119,62.8774683990469,73.4839876652026,82.0384269291898,86.6716219140904,91.6983433319203,95.0400687308614,96.256045235489,100.635686590051,103.44127557494,104.999889222976,108.25198086561,
North Macedonia,MKD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531807,0.618224,1.49534,2.40729,5.68837,10.9296,17.8311,37.7905,47.9133,54.8959,61.2584,86.8796,95.1733,93.9188,103.993,106.791,107.771,107.764,107.059,100.205,98.5462,96.4463,98.4558,98.6503,
Mali,MLI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012066,0.0281543,0.0431733,0.0600116,0.0949897,0.212898,0.395751,2.06317,3.28934,5.96442,11.4588,18.5393,24.3635,30.5906,49.4399,69.7532,91.4474,120.058,138.805,130.163,112.537,119.023,115.085,115.085,
Malta,MLT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624654,0.951369,1.42944,2.00669,2.86312,3.28729,4.60991,5.8176,9.61045,29.0729,60.4086,69.4373,72.3426,75.9816,80.0637,85.3426,90.3588,94.1745,102.559,109.976,124.906,126.177,130.623,126.972,120.897,134.252,138.094,140.204,144.144,
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149918,0.00442565,0.00630045,0.0163321,0.0188597,0.0186708,0.0246616,0.0286753,0.0480062,0.100587,0.138149,0.19037,0.262922,0.434502,0.49906,0.735811,0.999008,1.17389,2.43892,7.25413,13.1766,55.5258,77.8154,95.3647,89.8172,113.844,113.844,
Middle East & North Africa (excluding high income),MNA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.001410043565687,0.00166010082176,0.002268608516633,0.003430480348951,0.00580560878263,0.007521244140692,0.011199792187692,0.017692052393007,0.078916912944253,0.138493844510499,0.319353333264537,0.474106265640559,0.82850723668565,2.18575217023496,4.34045966175407,5.95196775810535,8.2974244282997,12.8595934115518,22.0903473858111,33.8214204299988,47.976246758024,58.8965206422838,71.5421734778626,81.005853357389,87.9282963381402,93.7421728868226,99.2922255339289,99.8936810135872,99.9572998789459,99.9002605377588,101.557920475956,100.816162991724,107.188749387103,
Montenegro,MNE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.6445,88.1291,104.179,145.266,186.383,207.752,187.417,185.378,158.305,158.683,161.702,160.759,165.918,166.465,180.694,183.284,
Mongolia,MNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388506,0.0856262,0.383416,1.45449,6.4486,8.05922,8.84061,12.9215,17.1726,22.0552,30.2831,46.055,66.9926,84.1135,92.3002,106.207,119.489,99.854,102.964,102.325,110.182,124.805,133.178,137.014,
Northern Mariana Islands,MNP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59972,1.68636,2.61609,2.61609,2.61609,2.61609,5.22144,5.22166,22.6334,29.3341,32.1311,35.7649,35.7649,35.7649,35.7649,35.7649,35.7649,,,,,,,,,,,
Mozambique,MOZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152465,0.0399966,0.0709978,0.288309,0.83774,1.35769,2.25418,3.5559,7.33848,11.0973,14.21,19.7741,26.0793,30.6999,32.4769,35.4145,48.5169,70.3131,74.458,53.9908,41.4517,47.7158,47.7158,
Mauritania,MRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581701,4.08759,8.89954,12.2834,17.7733,24.655,34.0666,44.1517,63.466,64.3085,79.4475,92.1115,108.604,104.472,95.4828,90.0695,86.8054,95.1335,103.706,104.09,
Mauritius,MUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208359,0.233986,0.268894,0.36747,0.512145,1.03972,1.82521,3.6837,5.18741,8.68674,15.188,22.817,28.9173,38.2471,45.0568,53.7501,62.8941,75.2598,83.3803,87.3598,95.4281,103.439,118.533,122.155,131.387,139.925,143.755,145.473,151.359,151.359,
